ExpenseID,IL_originalcategory,IL_originalamt,IL_agency,ID,ExpenseID2,Year,EXP_TYPE,EXP_AMT,State
171529,"Salaries, overtime, and benefits, as permitted by law",0,Broadview Police Department,4536,171529,2019,personnel,0,IL
171530,"Salaries, overtime, and benefits, as permitted by law",0,Brown County Sheriff's Department,4537,171530,2019,personnel,0,IL
171531,"Salaries, overtime, and benefits, as permitted by law",0,Brown County State's Attorney's Office,4538,171531,2019,personnel,0,IL
171532,"Salaries, overtime, and benefits, as permitted by law",0,Buffalo Grove Police Department,4539,171532,2019,personnel,0,IL
171533,"Salaries, overtime, and benefits, as permitted by law",0,Burbank Police Department,4540,171533,2019,personnel,0,IL
171534,"Salaries, overtime, and benefits, as permitted by law",5582.85,Bureau County Sheriff's Office,4541,171534,2019,personnel,5583,IL
171535,"Salaries, overtime, and benefits, as permitted by law",38653.51,Bureau County State's Attorney,4542,171535,2019,personnel,38654,IL
171536,"Salaries, overtime, and benefits, as permitted by law",0,Burr Ridge Police Department,4543,171536,2019,personnel,0,IL
171537,"Salaries, overtime, and benefits, as permitted by law",0,Calumet City Police Department,4544,171537,2019,personnel,0,IL
171538,"Salaries, overtime, and benefits, as permitted by law",0,Calumet Park Police Department,4545,171538,2019,personnel,0,IL
171539,"Salaries, overtime, and benefits, as permitted by law",0,Carbondale Police Department,4546,171539,2019,personnel,0,IL
171540,"Salaries, overtime, and benefits, as permitted by law",0,Carlyle Police Department ,4547,171540,2019,personnel,0,IL
171541,"Salaries, overtime, and benefits, as permitted by law",0,Carmi Police Department,4548,171541,2019,personnel,0,IL
171542,"Salaries, overtime, and benefits, as permitted by law",0,Carol Stream Police Department,4549,171542,2019,personnel,0,IL
171543,"Salaries, overtime, and benefits, as permitted by law",432051,Carpentersville Police,4550,171543,2019,personnel,432051,IL
171544,"Salaries, overtime, and benefits, as permitted by law",0,Cary Police Department,4551,171544,2019,personnel,0,IL
171545,"Salaries, overtime, and benefits, as permitted by law",0,Champaign County Sheriffs Office,4552,171545,2019,personnel,0,IL
171546,"Salaries, overtime, and benefits, as permitted by law",0,Champaign County State's Attorney's Office,4553,171546,2019,personnel,0,IL
171547,"Salaries, overtime, and benefits, as permitted by law",0,CHAMPAIGN POLICE DEPARTMENT,4554,171547,2019,personnel,0,IL
171548,"Salaries, overtime, and benefits, as permitted by law",0,Channahon Police Department,4555,171548,2019,personnel,0,IL
171549,"Salaries, overtime, and benefits, as permitted by law",0,Chatham Police Department,4556,171549,2019,personnel,0,IL
171550,"Salaries, overtime, and benefits, as permitted by law",0,Chenoa Police Department,4557,171550,2019,personnel,0,IL
171551,"Salaries, overtime, and benefits, as permitted by law",0,Chicago Police Department - City of Chicago,4558,171551,2019,personnel,0,IL
171552,"Salaries, overtime, and benefits, as permitted by law",0,Chicago Ridge Police Department,4559,171552,2019,personnel,0,IL
171553,"Salaries, overtime, and benefits, as permitted by law",0,Chillicothe Police Department,4560,171553,2019,personnel,0,IL
171554,"Salaries, overtime, and benefits, as permitted by law",0,Christian County Sheriff's Office,4561,171554,2019,personnel,0,IL
171555,"Salaries, overtime, and benefits, as permitted by law",0,Cicero Police Department,4562,171555,2019,personnel,0,IL
171556,"Salaries, overtime, and benefits, as permitted by law",0,City of DeKalb Police Department,4563,171556,2019,personnel,0,IL
171557,"Salaries, overtime, and benefits, as permitted by law",0,City of Naperville,4564,171557,2019,personnel,0,IL
171558,"Salaries, overtime, and benefits, as permitted by law",0,Clinton County Sheriff's Office,4565,171558,2019,personnel,0,IL
171559,"Salaries, overtime, and benefits, as permitted by law",0,Clinton Police Department,4566,171559,2019,personnel,0,IL
171560,"Salaries, overtime, and benefits, as permitted by law",0,Coal City Police Department,4567,171560,2019,personnel,0,IL
171561,"Salaries, overtime, and benefits, as permitted by law",0,Coles County Sheriff Office,4568,171561,2019,personnel,0,IL
171562,"Salaries, overtime, and benefits, as permitted by law",10000,Coles County State's Attorney's Office,4569,171562,2019,personnel,10000,IL
171563,"Salaries, overtime, and benefits, as permitted by law",0,Collinsville Police Deparment,4570,171563,2019,personnel,0,IL
171564,"Salaries, overtime, and benefits, as permitted by law",0,Columbia Police Department,4571,171564,2019,personnel,0,IL
171565,"Salaries, overtime, and benefits, as permitted by law",0,Cook County Sheriffs Police Department,4572,171565,2019,personnel,0,IL
171566,"Salaries, overtime, and benefits, as permitted by law",0,Cook County State's Attorney Forfeiture Unit,4573,171566,2019,personnel,0,IL
171567,"Salaries, overtime, and benefits, as permitted by law",0,Countryside Police Department,4574,171567,2019,personnel,0,IL
171568,"Salaries, overtime, and benefits, as permitted by law",0,Crest Hill Police Department,4575,171568,2019,personnel,0,IL
171569,"Salaries, overtime, and benefits, as permitted by law",0,Crystal Lake Police Department,4576,171569,2019,personnel,0,IL
171570,"Salaries, overtime, and benefits, as permitted by law",0,Cumberland County State's Attorney's Office,4577,171570,2019,personnel,0,IL
171571,"Salaries, overtime, and benefits, as permitted by law",0,Decatur Police Department,4578,171571,2019,personnel,0,IL
171572,"Salaries, overtime, and benefits, as permitted by law",0,Deerfield Police Department,4579,171572,2019,personnel,0,IL
171573,"Salaries, overtime, and benefits, as permitted by law",0,DEKALB COUNTY STATE'S ATTORNEY'S OFFICE,4580,171573,2019,personnel,0,IL
171574,"Salaries, overtime, and benefits, as permitted by law",0,Dolton Police Department,4581,171574,2019,personnel,0,IL
171575,"Salaries, overtime, and benefits, as permitted by law",0,Douglas County Sheriffs Office,4582,171575,2019,personnel,0,IL
171576,"Salaries, overtime, and benefits, as permitted by law",0,Downers Grove Police Department,4583,171576,2019,personnel,0,IL
171577,"Salaries, overtime, and benefits, as permitted by law",0,Du Quoin Police Department,4584,171577,2019,personnel,0,IL
171578,"Salaries, overtime, and benefits, as permitted by law",0,DuPage County Sheriff's Office,4585,171578,2019,personnel,0,IL
171579,"Salaries, overtime, and benefits, as permitted by law",0,DuPage County State's Attorney's Office,4586,171579,2019,personnel,0,IL
171580,"Salaries, overtime, and benefits, as permitted by law",0,DuPage Metropolitan Enforcement Group,4587,171580,2019,personnel,0,IL
171581,"Salaries, overtime, and benefits, as permitted by law",73686.75,Dwight Police Department,4588,171581,2019,personnel,73687,IL
171582,"Salaries, overtime, and benefits, as permitted by law",0,EAST DUNDEE POLICE DEPARTMENT,4589,171582,2019,personnel,0,IL
171583,"Salaries, overtime, and benefits, as permitted by law",0,East Peoria Police Department,4590,171583,2019,personnel,0,IL
171584,"Salaries, overtime, and benefits, as permitted by law",0,Edwardsville Police Department,4591,171584,2019,personnel,0,IL
171585,"Salaries, overtime, and benefits, as permitted by law",0,EFFINGHAM COUNTY SHERIFF'S OFFICE,4592,171585,2019,personnel,0,IL
171586,"Salaries, overtime, and benefits, as permitted by law",0,Effingham County State's Attorney's Office,4593,171586,2019,personnel,0,IL
171587,"Salaries, overtime, and benefits, as permitted by law",0,Effingham Police Department,4594,171587,2019,personnel,0,IL
171588,"Salaries, overtime, and benefits, as permitted by law",0,Elburn Police Department,4595,171588,2019,personnel,0,IL
171589,"Salaries, overtime, and benefits, as permitted by law",0,Elk Grove Village Police Department,4596,171589,2019,personnel,0,IL
171590,"Salaries, overtime, and benefits, as permitted by law",0,Elmhurst Police Department,4597,171590,2019,personnel,0,IL
171591,"Salaries, overtime, and benefits, as permitted by law",0,Elwood Police Department,4598,171591,2019,personnel,0,IL
171592,"Salaries, overtime, and benefits, as permitted by law",0,Evanston Police Department,4599,171592,2019,personnel,0,IL
171593,"Salaries, overtime, and benefits, as permitted by law",2755,Evergreen Park Police Department,4600,171593,2019,personnel,2755,IL
171594,"Salaries, overtime, and benefits, as permitted by law",0,Fairbury Police Department,4601,171594,2019,personnel,0,IL
171595,"Salaries, overtime, and benefits, as permitted by law",0,Fairview Heights Police Department,4602,171595,2019,personnel,0,IL
171596,"Salaries, overtime, and benefits, as permitted by law",0,Fayette County State's Attorneys Office,4603,171596,2019,personnel,0,IL
171597,"Salaries, overtime, and benefits, as permitted by law",0,Flora Police Department,4604,171597,2019,personnel,0,IL
171598,"Salaries, overtime, and benefits, as permitted by law",0,Ford County Sheriff's Office,4605,171598,2019,personnel,0,IL
171599,"Salaries, overtime, and benefits, as permitted by law",0,Ford County State's Attorney's Office,4606,171599,2019,personnel,0,IL
171600,"Salaries, overtime, and benefits, as permitted by law",0,Forest Park Police Department,4607,171600,2019,personnel,0,IL
171601,"Salaries, overtime, and benefits, as permitted by law",0,Fox Lake Police Department,4608,171601,2019,personnel,0,IL
171602,"Salaries, overtime, and benefits, as permitted by law",0,Fox Valley Park District Police Department,4609,171602,2019,personnel,0,IL
171603,"Salaries, overtime, and benefits, as permitted by law",0,Frankfort Police Department,4610,171603,2019,personnel,0,IL
171604,"Salaries, overtime, and benefits, as permitted by law",0,Franklin Count Sheriffs Office,4611,171604,2019,personnel,0,IL
171605,"Salaries, overtime, and benefits, as permitted by law",0,Franklin Park Police Department,4612,171605,2019,personnel,0,IL
171606,"Salaries, overtime, and benefits, as permitted by law",0,Freeport Police Department,4613,171606,2019,personnel,0,IL
171607,"Salaries, overtime, and benefits, as permitted by law",0,Fulton County Sheriffs Office,4614,171607,2019,personnel,0,IL
171608,"Salaries, overtime, and benefits, as permitted by law",0,Fulton County State's Attorney's Office,4615,171608,2019,personnel,0,IL
171609,"Salaries, overtime, and benefits, as permitted by law",12076.38,Galesburg Police Department,4616,171609,2019,personnel,12076,IL
171610,"Salaries, overtime, and benefits, as permitted by law",0,Geneva Police Department,4617,171610,2019,personnel,0,IL
171611,"Salaries, overtime, and benefits, as permitted by law",0,Genoa Police Department,4618,171611,2019,personnel,0,IL
171612,"Salaries, overtime, and benefits, as permitted by law",0,Glen Carbon Police Department,4619,171612,2019,personnel,0,IL
171613,"Salaries, overtime, and benefits, as permitted by law",0,Glen Ellyn Police Department,4620,171613,2019,personnel,0,IL
171614,"Salaries, overtime, and benefits, as permitted by law",0,Glencoe,4621,171614,2019,personnel,0,IL
171615,"Salaries, overtime, and benefits, as permitted by law",0,Glendale Heights Police Department,4622,171615,2019,personnel,0,IL
171616,"Salaries, overtime, and benefits, as permitted by law",0,Glenview Police Department,4623,171616,2019,personnel,0,IL
171617,"Salaries, overtime, and benefits, as permitted by law",0,Glenwood Police Department,4624,171617,2019,personnel,0,IL
171618,"Salaries, overtime, and benefits, as permitted by law",0,Granite City Police Department,4625,171618,2019,personnel,0,IL
171619,"Salaries, overtime, and benefits, as permitted by law",0,Greenfield Police Department,4626,171619,2019,personnel,0,IL
171620,"Salaries, overtime, and benefits, as permitted by law",0,GREENUP POLICE DEPARTMENT,4627,171620,2019,personnel,0,IL
171621,"Salaries, overtime, and benefits, as permitted by law",3633.71,Greenville Police Department,4628,171621,2019,personnel,3634,IL
171622,"Salaries, overtime, and benefits, as permitted by law",0,Grundy County State's Attorney Office,4629,171622,2019,personnel,0,IL
171623,"Salaries, overtime, and benefits, as permitted by law",0,Gurnee Police Department,4630,171623,2019,personnel,0,IL
171624,"Salaries, overtime, and benefits, as permitted by law",0,Hanover Park Police Department,4631,171624,2019,personnel,0,IL
171625,"Salaries, overtime, and benefits, as permitted by law",0,Hardin County State's Attorney's Office,4632,171625,2019,personnel,0,IL
171626,"Salaries, overtime, and benefits, as permitted by law",0,HARVARD POLICE DEPARTMENT,4633,171626,2019,personnel,0,IL
171627,"Salaries, overtime, and benefits, as permitted by law",0,Harwood Heights Police Department,4634,171627,2019,personnel,0,IL
171628,"Salaries, overtime, and benefits, as permitted by law",0,Hawthorn Woods Police Department,4635,171628,2019,personnel,0,IL
171629,"Salaries, overtime, and benefits, as permitted by law",0,Henderson County Sheriff,4636,171629,2019,personnel,0,IL
171630,"Salaries, overtime, and benefits, as permitted by law",0,Henry County Sheriff's Office,4637,171630,2019,personnel,0,IL
171631,"Salaries, overtime, and benefits, as permitted by law",0,Henry County State's Attorney's Office,4638,171631,2019,personnel,0,IL
